work_year,job_title,job_category,salary_currency,salary,salary_in_usd,employee_residence,experience_level,employment_type,work_setting,company_location,company_size
2022,ai programmer,machine learning and ai,usd,40000,40000,pakistan,entry-level,full-time,remote,australia,m
2022,data engineer,data engineering,usd,250000,250000,united states,senior,full-time,remote,united states,m
2022,data engineer,data engineering,usd,63000,63000,united states,senior,full-time,remote,united states,m
2022,machine learning engineer,machine learning and ai,usd,210000,210000,united states,senior,full-time,remote,united states,m
2022,machine learning engineer,machine learning and ai,usd,160000,160000,united states,senior,full-time,remote,united states,m
2022,data scientist,data science and research,usd,272550,272550,united states,senior,full-time,remote,united states,m
2022,data scientist,data science and research,usd,198200,198200,united states,senior,full-time,remote,united states,m
2022,data scientist,data science and research,eur,90000,94560,france,mid-level,full-time,remote,france,m
2022,data scientist,data science and research,eur,50000,52533,france,mid-level,full-time,remote,france,m
2022,data scientist,data science and research,usd,220000,220000,united states,senior,full-time,in-person,united states,m
2022,data scientist,data science and research,usd,146000,146000,united states,senior,full-time,in-person,united states,m
2022,machine learning software engineer,machine learning and ai,usd,248400,248400,canada,senior,full-time,remote,canada,m
2022,machine learning software engineer,machine learning and ai,usd,183600,183600,canada,senior,full-time,remote,canada,m
2022,data engineer,data engineering,usd,150000,150000,united states,mid-level,full-time,remote,united states,m
2022,machine learning developer,machine learning and ai,usd,40000,40000,pakistan,entry-level,full-time,remote,australia,m
2022,data engineer,data engineering,usd,120000,120000,united states,mid-level,full-time,in-person,united states,m
2022,data engineer,data engineering,usd,95000,95000,united states,mid-level,full-time,in-person,united states,m
2022,data engineer,data engineering,usd,160000,160000,united states,entry-level,full-time,in-person,united states,m
2022,data engineer,data engineering,usd,135000,135000,united states,entry-level,full-time,in-person,united states,m
2022,data science consultant,data science and research,eur,23000,24165,italy,entry-level,full-time,hybrid,italy,m
2022,data engineer,data engineering,usd,216000,216000,united states,senior,full-time,remote,united states,m
2022,data engineer,data engineering,usd,144000,144000,united states,senior,full-time,remote,united states,m
2022,data engineer,data engineering,usd,85000,85000,united states,entry-level,full-time,in-person,united states,m
2022,data engineer,data engineering,usd,65000,65000,united states,entry-level,full-time,in-person,united states,m
2022,data analyst,data analysis,usd,149000,149000,united states,senior,full-time,remote,united states,m
2022,data analyst,data analysis,usd,119000,119000,united states,senior,full-time,remote,united states,m
2022,data scientist,data science and research,usd,120000,120000,united states,senior,full-time,in-person,united states,m
2022,data scientist,data science and research,usd,150000,150000,united states,mid-level,full-time,in-person,united states,m
2022,data scientist,data science and research,usd,110000,110000,united states,mid-level,full-time,in-person,united states,m
2022,machine learning engineer,machine learning and ai,usd,246000,246000,united states,senior,full-time,remote,united states,m
2022,machine learning engineer,machine learning and ai,usd,201000,201000,united states,senior,full-time,remote,united states,m
2022,data scientist,data science and research,usd,190000,190000,united states,senior,full-time,in-person,united states,m
2022,data scientist,data science and research,usd,155000,155000,united states,senior,full-time,in-person,united states,m
2022,ml engineer,machine learning and ai,usd,235000,235000,united states,senior,full-time,remote,united states,m
2022,ml engineer,machine learning and ai,usd,185000,185000,united states,senior,full-time,remote,united states,m
2022,cloud database engineer,cloud and database,usd,190000,190000,united states,senior,full-time,remote,united states,m
2022,cloud database engineer,cloud and database,usd,160000,160000,united states,senior,full-time,remote,united states,m
2022,product data analyst,data analysis,usd,100000,100000,united states,entry-level,full-time,remote,united states,m
2022,data engineer,data engineering,usd,130000,130000,united states,mid-level,full-time,in-person,united states,m
2022,data engineer,data engineering,usd,115000,115000,united states,mid-level,full-time,in-person,united states,m
2022,data scientist,data science and research,gbp,75000,92350,united kingdom,mid-level,full-time,in-person,united kingdom,m
2022,data scientist,data science and research,gbp,55000,67723,united kingdom,mid-level,full-time,in-person,united kingdom,m
2022,data engineer,data engineering,usd,105000,105000,united states,mid-level,full-time,in-person,united states,m
2022,data engineer,data engineering,usd,70000,70000,united states,mid-level,full-time,in-person,united states,m
2022,machine learning engineer,machine learning and ai,usd,204500,204500,united states,senior,full-time,in-person,united states,m
2022,machine learning engineer,machine learning and ai,usd,142200,142200,united states,senior,full-time,in-person,united states,m
2022,machine learning engineer,machine learning and ai,usd,192000,192000,united states,senior,full-time,remote,united states,m
2022,machine learning engineer,machine learning and ai,usd,164000,164000,united states,senior,full-time,remote,united states,m
2022,data engineer,data engineering,usd,185900,185900,united states,senior,full-time,in-person,united states,m
2022,data engineer,data engineering,usd,129300,129300,united states,senior,full-time,in-person,united states,m
2022,data engineer,data engineering,usd,75000,75000,united states,senior,full-time,in-person,united states,m
2022,data science manager,data science and research,usd,175000,175000,united states,senior,full-time,in-person,united states,m
2022,data science manager,data science and research,usd,120000,120000,united states,senior,full-time,in-person,united states,m
2022,data engineer,data engineering,usd,167500,167500,united states,senior,full-time,in-person,united states,m
2022,data engineer,data engineering,usd,106500,106500,united states,senior,full-time,in-person,united states,m
2022,data analyst,data analysis,usd,75000,75000,united states,mid-level,full-time,remote,united states,m
2022,data analyst,data analysis,usd,60000,60000,united states,mid-level,full-time,remote,united states,m
2022,applied scientist,data science and research,usd,184000,184000,united states,senior,full-time,remote,united states,m
2022,applied scientist,data science and research,usd,142000,142000,united states,senior,full-time,remote,united states,m
2022,data scientist,data science and research,usd,145000,145000,united states,mid-level,full-time,in-person,united states,m
2022,data scientist,data science and research,usd,100000,100000,united states,mid-level,full-time,in-person,united states,m
2022,nlp engineer,machine learning and ai,pln,198000,44365,poland,mid-level,full-time,remote,poland,s
2022,data engineer,data engineering,usd,200000,200000,united states,executive,full-time,in-person,united states,m
2022,data engineer,data engineering,usd,145000,145000,united states,executive,full-time,in-person,united states,m
2022,data engineer,data engineering,gbp,75000,92350,united kingdom,mid-level,full-time,remote,united kingdom,m
2022,data engineer,data engineering,gbp,60000,73880,united kingdom,mid-level,full-time,remote,united kingdom,m
